run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5	fastq_file_role	submitted_file_role	bam_file_role
SRR20048441	PRJNA855571	SRP385559	SAMN29514457	SRS13753072	SRX16086981	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F47		SINGLE	RNA-Seq	METAGENOMIC	PCR	78652	35909802	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F47	F49.raw.fastq	4145417	8e25d7fef0ea54270086f2920317bbdf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/041/SRR20048441/SRR20048441.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/041/SRR20048441/SRR20048441.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/041/SRR20048441/SRR20048441.fastq.gz							F49		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048445	PRJNA855571	SRP385559	SAMN29514453	SRS13753068	SRX16086977	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F43		SINGLE	RNA-Seq	METAGENOMIC	PCR	86120	39204278	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F43	F28.raw.fastq	3060176	cb0daa087c06d6a03464cdd7161297b8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/045/SRR20048445/SRR20048445.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/045/SRR20048445/SRR20048445.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/045/SRR20048445/SRR20048445.fastq.gz							F28		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048446	PRJNA855571	SRP385559	SAMN29514452	SRS13753067	SRX16086976	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F42		SINGLE	RNA-Seq	METAGENOMIC	PCR	98436	43761662	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F42	F19.raw.fastq	5093982	b9bf9e8501b2692c668170f2c0e452af	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/046/SRR20048446/SRR20048446.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/046/SRR20048446/SRR20048446.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/046/SRR20048446/SRR20048446.fastq.gz							F19		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048448	PRJNA855571	SRP385559	SAMN29514450	SRS13753065	SRX16086974	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F40		SINGLE	RNA-Seq	METAGENOMIC	PCR	59817	27313981	SUB11747641	2023-07-15	2023-07-27	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F40	NF40.raw.fastq	2889708	f9df0f98ba03b1f252ea10c05a8d7a3b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/048/SRR20048448/SRR20048448.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/048/SRR20048448/SRR20048448.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/048/SRR20048448/SRR20048448.fastq.gz							NCF40		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048458	PRJNA855571	SRP385559	SAMN29514441	SRS13753055	SRX16086964	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F31		SINGLE	RNA-Seq	METAGENOMIC	PCR	68946	31610450	SUB11747641	2023-07-15	2023-07-27	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F31	NF31.raw.fastq	3413898	9b206d7cbab9071844db1ad526f62461	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/058/SRR20048458/SRR20048458.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/058/SRR20048458/SRR20048458.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/058/SRR20048458/SRR20048458.fastq.gz							NCF31		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048463	PRJNA855571	SRP385559	SAMN29514438	SRS13753049	SRX16086959	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F28		SINGLE	RNA-Seq	METAGENOMIC	PCR	65558	29869433	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F28	NF28.raw.fastq	3823296	0fca0eec67b2e282712da3812d22015c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/063/SRR20048463/SRR20048463.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/063/SRR20048463/SRR20048463.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/063/SRR20048463/SRR20048463.fastq.gz							NCF28		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048470	PRJNA855571	SRP385559	SAMN29514431	SRS13753043	SRX16086952	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F21		SINGLE	RNA-Seq	METAGENOMIC	PCR	50136	22640546	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F21	NF21.raw.fastq	2668744	519556c0073e894e7d6de0959c86f263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/070/SRR20048470/SRR20048470.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/070/SRR20048470/SRR20048470.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/070/SRR20048470/SRR20048470.fastq.gz							NCF21		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048473	PRJNA855571	SRP385559	SAMN29514429	SRS13753039	SRX16086949	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F19		SINGLE	RNA-Seq	METAGENOMIC	PCR	76625	34525637	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F19	NF19.raw.fastq	4295450	c2a4090a6a82a2ac2fbba44d3d52fc62	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/073/SRR20048473/SRR20048473.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/073/SRR20048473/SRR20048473.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/073/SRR20048473/SRR20048473.fastq.gz							NCF19		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048474	PRJNA855571	SRP385559	SAMN29514428	SRS13753040	SRX16086948	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F18		SINGLE	RNA-Seq	METAGENOMIC	PCR	48191	21447954	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F18	NF18.raw.fastq	2643917	d42ade8df300dc9672cb331f297b2fe7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/074/SRR20048474/SRR20048474.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/074/SRR20048474/SRR20048474.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/074/SRR20048474/SRR20048474.fastq.gz							NCF18		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048477	PRJNA855571	SRP385559	SAMN29514425	SRS13753036	SRX16086945	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F15		SINGLE	RNA-Seq	METAGENOMIC	PCR	57024	26102026	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F15	NF15.raw.fastq	2867302	8c42c582acb411e516c297afea13c05c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/077/SRR20048477/SRR20048477.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/077/SRR20048477/SRR20048477.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/077/SRR20048477/SRR20048477.fastq.gz							NCF15		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048484	PRJNA855571	SRP385559	SAMN29514419	SRS13753029	SRX16086938	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F9		SINGLE	RNA-Seq	METAGENOMIC	PCR	73145	33424063	SUB11747641	2023-07-15	2023-07-25	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F9	NF9.raw.fastq	3620914	7d2da8aec3712fcd800d9734a049706f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/084/SRR20048484/SRR20048484.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/084/SRR20048484/SRR20048484.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/084/SRR20048484/SRR20048484.fastq.gz							NCF9		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048329	PRJNA855571	SRP385559	SAMN29514558	SRS13753184	SRX16087093	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F148		SINGLE	RNA-Seq	METAGENOMIC	PCR	68378	31278278	SUB11747641	2023-07-15	2023-07-27	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F148	F171.raw.fastq	3078299	52dba75f34eb1eacf1ac9d7641ff1709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/029/SRR20048329/SRR20048329.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/029/SRR20048329/SRR20048329.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/029/SRR20048329/SRR20048329.fastq.gz							F171		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048485	PRJNA855571	SRP385559	SAMN29514418	SRS13753028	SRX16086937	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F8		SINGLE	RNA-Seq	METAGENOMIC	PCR	69779	31737275	SUB11747641	2023-07-15	2023-07-25	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F8	NF8.raw.fastq	3635872	6438bd22abfc860a1ecebc1406dc1a65	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/085/SRR20048485/SRR20048485.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/085/SRR20048485/SRR20048485.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/085/SRR20048485/SRR20048485.fastq.gz							NCF8		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048331	PRJNA855571	SRP385559	SAMN29514556	SRS13753182	SRX16087091	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F146		SINGLE	RNA-Seq	METAGENOMIC	PCR	66415	30521390	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F146	F168.raw.fastq	2936283	13afa9d4ada449285fe9e9bff978edb8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/031/SRR20048331/SRR20048331.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/031/SRR20048331/SRR20048331.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/031/SRR20048331/SRR20048331.fastq.gz							F168		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048601	PRJNA855571	SRP385559	SAMN29514575	SRS13752913	SRX16086821	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F165		SINGLE	RNA-Seq	METAGENOMIC	PCR	83669	38605140	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F165	A2F15.raw.fastq	4547679	09fcb1d22d25cb318d00eca5923c281b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/001/SRR20048601/SRR20048601.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/001/SRR20048601/SRR20048601.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/001/SRR20048601/SRR20048601.fastq.gz							A2F15		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048490	PRJNA855571	SRP385559	SAMN29514413	SRS13753023	SRX16086932	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F3		SINGLE	RNA-Seq	METAGENOMIC	PCR	67000	30050414	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F3	NF3.raw.fastq	3849381	f9884115882c1f6495b9387d8ed32e1f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/090/SRR20048490/SRR20048490.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/090/SRR20048490/SRR20048490.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/090/SRR20048490/SRR20048490.fastq.gz							NCF3		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048333	PRJNA855571	SRP385559	SAMN29514554	SRS13753180	SRX16087089	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F144		SINGLE	RNA-Seq	METAGENOMIC	PCR	96734	44586640	SUB11747641	2023-07-15	2023-07-25	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F144	F166.raw.fastq	4160869	f455df35ca2b058d506e2c2abbf0b364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/033/SRR20048333/SRR20048333.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/033/SRR20048333/SRR20048333.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/033/SRR20048333/SRR20048333.fastq.gz							F166		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048491	PRJNA855571	SRP385559	SAMN29514412	SRS13753022	SRX16086931	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F2		SINGLE	RNA-Seq	METAGENOMIC	PCR	75287	33569756	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F2	NF2.raw.fastq	4410642	8320f6723c148c9bdc172660fe2ccc20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/091/SRR20048491/SRR20048491.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/091/SRR20048491/SRR20048491.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/091/SRR20048491/SRR20048491.fastq.gz							NCF2		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048602	PRJNA855571	SRP385559	SAMN29514574	SRS13752911	SRX16086820	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F164		SINGLE	RNA-Seq	METAGENOMIC	PCR	83199	37847391	SUB11747641	2023-07-15	2023-07-26	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F164	A2F14.raw.fastq	3599999	0309246d9f04078c8f32db0c24f269ed	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/002/SRR20048602/SRR20048602.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/002/SRR20048602/SRR20048602.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/002/SRR20048602/SRR20048602.fastq.gz							A2F14		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048339	PRJNA855571	SRP385559	SAMN29514549	SRS13753174	SRX16087083	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F139		SINGLE	RNA-Seq	METAGENOMIC	PCR	102435	47253288	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F139	F157.raw.fastq	4364360	e5d2338c6629fb822e513234828a87c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/039/SRR20048339/SRR20048339.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/039/SRR20048339/SRR20048339.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/039/SRR20048339/SRR20048339.fastq.gz							F157		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048492	PRJNA855571	SRP385559	SAMN29514411	SRS13753021	SRX16086930	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F1		SINGLE	RNA-Seq	METAGENOMIC	PCR	77970	34942010	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F1	NF1.raw.fastq	3859588	5ae26c6730f72ce099af426667cbea0f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/092/SRR20048492/SRR20048492.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/092/SRR20048492/SRR20048492.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/092/SRR20048492/SRR20048492.fastq.gz							NCF1		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048605	PRJNA855571	SRP385559	SAMN29514571	SRS13752908	SRX16086817	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F161		SINGLE	RNA-Seq	METAGENOMIC	PCR	91504	42010486	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F161	A2F11.raw.fastq	4828212	1274168848bf4ecd64bd22ff5bdb0bbd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/005/SRR20048605/SRR20048605.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/005/SRR20048605/SRR20048605.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/005/SRR20048605/SRR20048605.fastq.gz							A2F11		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048341	PRJNA855571	SRP385559	SAMN29514547	SRS13753172	SRX16087081	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F137		SINGLE	RNA-Seq	METAGENOMIC	PCR	88969	40979714	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F137	F154.raw.fastq	3450760	d809c9ca6dab5b47b53829729a08223b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/041/SRR20048341/SRR20048341.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/041/SRR20048341/SRR20048341.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/041/SRR20048341/SRR20048341.fastq.gz							F154		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048608	PRJNA855571	SRP385559	SAMN29514569	SRS13752905	SRX16086814	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F159		SINGLE	RNA-Seq	METAGENOMIC	PCR	103261	46598702	SUB11747641	2023-07-15	2023-07-25	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F159	A2F9.raw.fastq	5149244	3cd5c2db7cbc0c4136aa4d0f072f3fc8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/008/SRR20048608/SRR20048608.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/008/SRR20048608/SRR20048608.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/008/SRR20048608/SRR20048608.fastq.gz							A2F9		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048347	PRJNA855571	SRP385559	SAMN29514541	SRS13753165	SRX16087075	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F131		SINGLE	RNA-Seq	METAGENOMIC	PCR	128987	59581666	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F131	F141.raw.fastq	5617231	6b0cf0630cb33b9b7c7e3885f70d88bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/047/SRR20048347/SRR20048347.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/047/SRR20048347/SRR20048347.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/047/SRR20048347/SRR20048347.fastq.gz							F141		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048610	PRJNA855571	SRP385559	SAMN29514567	SRS13752904	SRX16086812	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F157		SINGLE	RNA-Seq	METAGENOMIC	PCR	84656	39127417	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F157	A2F7.raw.fastq	3629230	faa6e7827124ee4caf773bbb08c20b5f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/010/SRR20048610/SRR20048610.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/010/SRR20048610/SRR20048610.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/010/SRR20048610/SRR20048610.fastq.gz							A2F7		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048614	PRJNA855571	SRP385559	SAMN29514563	SRS13752899	SRX16086808	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F153		SINGLE	RNA-Seq	METAGENOMIC	PCR	129936	58972766	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F153	A2F3.raw.fastq	7753568	cfb7a6261f106f40a2a82f8a356ff5c8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/014/SRR20048614/SRR20048614.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/014/SRR20048614/SRR20048614.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/014/SRR20048614/SRR20048614.fastq.gz							A2F3		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048355	PRJNA855571	SRP385559	SAMN29514535	SRS13753158	SRX16087067	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F125		SINGLE	RNA-Seq	METAGENOMIC	PCR	96019	44088671	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F125	F132.raw.fastq	4862289	9d44c85a69a2a0f8f8bb188d51bfb51e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/055/SRR20048355/SRR20048355.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/055/SRR20048355/SRR20048355.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/055/SRR20048355/SRR20048355.fastq.gz							F132		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048358	PRJNA855571	SRP385559	SAMN29514532	SRS13753155	SRX16087064	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F122		SINGLE	RNA-Seq	METAGENOMIC	PCR	62615	28774818	SUB11747641	2023-07-15	2023-07-25	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F122	F127.raw.fastq	2966434	ab7372ae6854b31de3f416b477105734	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/058/SRR20048358/SRR20048358.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/058/SRR20048358/SRR20048358.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/058/SRR20048358/SRR20048358.fastq.gz							F127		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048616	PRJNA855571	SRP385559	SAMN29514561	SRS13752897	SRX16086806	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F151		SINGLE	RNA-Seq	METAGENOMIC	PCR	75114	34430572	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F151	A2F1.raw.fastq	3666360	072e5e2286b7080ce55e94f4db379583	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/016/SRR20048616/SRR20048616.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/016/SRR20048616/SRR20048616.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/016/SRR20048616/SRR20048616.fastq.gz							A2F1		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
SRR20048359	PRJNA855571	SRP385559	SAMN29514531	SRS13753154	SRX16087063	SRA1451384	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	F121		SINGLE	RNA-Seq	METAGENOMIC	PCR	80048	37063307	SUB11747641	2023-07-15	2023-07-24	Illumina MiSeq sequencing: 16S rRNA-Seq of gut microbiome	human metagenome Raw sequence reads	PRJNA855571	F121	F126.raw.fastq	2908196	cf1bfe1752229bf01b519ce311a8da64	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/059/SRR20048359/SRR20048359.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR200/059/SRR20048359/SRR20048359.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR200/059/SRR20048359/SRR20048359.fastq.gz							F126		16S rRNA-Seq of gut microbiome		2023-07-15				GENERATED_FILE		
